customer_id,days_as_customer,total_transactions,total_spent,days_since_last_purchase,purchase_count,avg_order_value,support_tickets_raised,newsletter_subscriber,referrals_made,lifetime_months
35120,424,341,1703.99,715,341,5.0,16,1,47,13.9
35121,2257,156,2392.94,635,156,15.34,1,0,45,74.1
35122,1337,182,2012.81,225,182,11.06,21,0,42,43.9
35123,570,40,2238.69,534,40,55.97,2,0,41,18.7
35124,480,483,205.8,379,483,0.43,18,0,34,15.8
35125,861,114,1750.52,645,114,15.36,9,1,2,28.3
35126,2213,483,423.55,708,483,0.88,13,0,15,72.7
35127,631,185,9620.16,294,185,52.0,7,1,24,20.7
35128,1814,286,481.89,138,286,1.68,13,0,44,59.6
35129,2478,7,92.87,537,7,13.27,8,1,3,81.4
35130,910,453,2727.59,658,453,6.02,14,1,19,29.9
35131,1914,329,3270.12,57,329,9.94,0,0,32,62.9
35132,1541,3,571.9,351,3,190.63,16,0,46,50.6
35133,447,141,11532.57,396,141,81.79,13,0,23,14.7
35134,1379,145,480.23,2,145,3.31,15,1,3,45.3
35135,1748,428,405.33,721,428,0.95,28,1,15,57.4
35136,729,342,1649.59,528,342,4.82,1,1,18,23.9
35137,2011,47,1399.25,652,47,29.77,27,1,24,66.1
35138,582,498,1238.27,30,498,2.49,18,1,17,19.1
35139,305,277,1558.16,621,277,5.63,25,0,0,10.0
35140,2050,464,1029.56,166,464,2.22,10,1,4,67.3
35141,1622,301,5962.27,85,301,19.81,12,0,39,53.3
35142,1277,436,148.66,680,436,0.34,6,1,16,42.0
35143,895,75,1518.79,112,75,20.25,24,1,15,29.4
35144,608,442,883.68,423,442,2.0,5,1,13,20.0
35145,1069,409,1526.19,263,409,3.73,21,1,19,35.1
35146,2385,281,4901.66,513,281,17.44,1,0,26,78.4
35147,1155,420,7556.6,356,420,17.99,16,1,24,37.9
35148,180,168,2314.92,280,168,13.78,21,1,29,5.9
35149,1956,417,4003.23,572,417,9.6,19,1,13,64.3
35150,390,78,611.31,677,78,7.84,4,0,38,12.8
35151,1451,389,8235.34,265,389,21.17,1,1,23,47.7
35152,870,283,257.41,618,283,0.91,1,0,47,28.6
35153,193,366,5493.93,149,366,15.01,28,1,36,6.3
35154,660,110,5662.14,636,110,51.47,0,0,16,21.7
35155,2201,353,354.95,191,353,1.01,9,0,17,72.3
35156,1858,141,2012.42,719,141,14.27,12,1,23,61.0
35157,533,154,5706.02,513,154,37.05,18,0,11,17.5
35158,2377,91,1118.55,103,91,12.29,15,0,13,78.1
35159,660,385,1571.27,107,385,4.08,4,1,1,21.7
35160,2397,334,28836.1,131,334,86.34,5,1,3,78.7
35161,1830,445,700.66,170,445,1.57,24,1,20,60.1
35162,1019,374,3295.93,392,374,8.81,21,1,14,33.5
35163,2436,68,1086.77,668,68,15.98,2,0,13,80.0
35164,897,144,120921.0,406,144,839.73,5,1,36,29.5
35165,970,274,1005.28,178,274,3.67,14,1,11,31.9
35166,220,130,3383.2,321,130,26.02,13,1,16,7.2
35167,1453,293,13333.05,537,293,45.51,13,0,1,47.7
35168,630,117,57.93,323,117,0.5,6,1,44,20.7
35169,2061,308,59.42,552,308,0.19,18,0,19,67.7
35170,750,169,728.16,662,169,4.31,21,1,48,24.6
35171,2155,448,630.27,22,448,1.41,24,0,9,70.8
35172,200,310,2763.59,678,310,8.91,4,0,22,6.6
35173,772,406,641.57,597,406,1.58,11,0,16,25.4
35174,149,32,2137.09,105,32,66.78,10,0,45,4.9
35175,884,408,709.59,722,408,1.74,6,0,25,29.0
35176,498,488,149330.46,600,488,306.01,15,0,34,16.4
35177,1462,92,1107.14,132,92,12.03,1,1,32,48.0
35178,1477,400,1937.91,447,400,4.84,27,1,32,48.5
35179,2363,240,241834.16,670,240,1007.64,10,1,37,77.6
35180,864,313,4160.22,408,313,13.29,12,0,13,28.4
35181,1140,396,1288.67,64,396,3.25,21,1,0,37.5
35182,1846,466,9272.09,713,466,19.9,23,1,10,60.6
35183,2414,80,267.28,281,80,3.34,24,0,0,79.3
35184,1588,6,82.89,520,6,13.82,21,1,9,52.2
35185,674,138,777.66,347,138,5.64,2,1,12,22.1
35186,208,70,237.25,195,70,3.39,7,0,5,6.8
35187,1191,409,3184.06,169,409,7.78,3,1,39,39.1
35188,825,268,21056.47,156,268,78.57,11,1,47,27.1
35189,2313,26,3817.27,494,26,146.82,25,1,7,76.0
35190,1310,244,6070.83,248,244,24.88,12,0,42,43.0
35191,1419,237,2972.19,213,237,12.54,16,1,26,46.6
35192,1973,110,749.49,449,110,6.81,29,1,36,64.8
35193,904,304,5380.74,1,304,17.7,9,0,17,29.7
35194,127,55,913.52,15,55,16.61,11,0,16,4.2
35195,194,427,26529.45,71,427,62.13,4,1,14,6.4
35196,2475,308,2539.87,311,308,8.25,17,1,34,81.3
35197,1811,149,166.61,391,149,1.12,8,1,4,59.5
35198,738,155,1876.55,246,155,12.11,17,0,1,24.2
35199,90,126,1675.36,33,126,13.3,2,1,42,3.0
35200,2436,324,12556.58,261,324,38.75,2,0,9,80.0
35201,1659,336,17749.06,149,336,52.82,1,1,9,54.5
35202,805,60,2794.34,152,60,46.57,5,0,15,26.4
35203,630,105,2307.96,383,105,21.98,24,0,45,20.7
35204,2087,131,5265.67,154,131,40.2,27,1,26,68.6
35205,950,170,942.32,283,170,5.54,20,0,46,31.2
35206,1406,427,15293.14,420,427,35.82,28,1,25,46.2
35207,420,383,155.66,695,383,0.41,12,1,6,13.8
35208,2170,220,5142.07,36,220,23.37,9,0,33,71.3
35209,1056,345,74055.18,67,345,214.65,1,1,49,34.7
35210,1789,64,15847.04,224,64,247.61,9,0,41,58.8
35211,652,384,980.0,381,384,2.55,1,1,41,21.4
35212,1417,116,1107.01,133,116,9.54,4,1,33,46.6
35213,660,264,2146.58,624,264,8.13,19,0,16,21.7
35214,273,364,17190.01,579,364,47.23,14,0,30,9.0
35215,2210,43,368.15,411,43,8.56,26,0,39,72.6
35216,442,162,23564.75,273,162,145.46,24,1,35,14.5
35217,60,84,1601.56,687,84,19.07,0,1,9,2.0
35218,784,301,1007.78,88,301,3.35,26,1,2,25.8
35219,643,258,4613.15,83,258,17.88,29,1,15,21.1
35220,713,124,208.31,153,124,1.68,1,1,2,23.4
35221,211,94,239.29,690,94,2.55,18,1,11,6.9
35222,1403,190,308.02,585,190,1.62,10,1,37,46.1
35223,585,254,1092.24,499,254,4.3,7,0,40,19.2
35224,693,313,1045.25,370,313,3.34,20,0,22,22.8
35225,1425,443,133.94,257,443,0.3,19,1,32,46.8
35226,266,6,7722.03,471,6,1287.0,7,0,11,8.7
35227,914,51,53420.35,551,51,1047.46,15,1,47,30.0
35228,1691,402,1244.61,666,402,3.1,2,1,12,55.6
35229,1669,124,4815.77,545,124,38.84,5,1,9,54.8
35230,804,235,7707.67,277,235,32.8,20,1,43,26.4
35231,2553,151,1719.46,683,151,11.39,18,1,29,83.9
35232,1504,458,1890.62,157,458,4.13,4,0,28,49.4
35233,821,163,699.48,20,163,4.29,23,1,46,27.0
35234,1307,83,6195.86,148,83,74.65,8,1,33,42.9
35235,425,148,6337.9,29,148,42.82,8,0,40,14.0
35236,1175,209,4876.75,492,209,23.33,12,1,42,38.6
35237,1145,47,1418.4,55,47,30.18,0,1,31,37.6
35238,1679,464,606.47,16,464,1.31,11,1,35,55.2
35239,1949,6,1757.12,331,6,292.85,27,1,19,64.0
35240,879,245,271.86,444,245,1.11,26,1,35,28.9
35241,2180,75,6175.31,245,75,82.34,15,0,45,71.6
35242,948,333,2761.14,254,333,8.29,26,1,47,31.1
35243,658,410,489.88,60,410,1.19,6,1,9,21.6
35244,1589,383,1761.46,392,383,4.6,18,1,22,52.2
35245,1469,8,7380.04,580,8,922.5,1,0,19,48.3
35246,1546,216,1169.91,27,216,5.42,20,1,9,50.8
35247,820,456,1165.73,83,456,2.56,9,0,31,26.9
35248,1592,456,1163.53,244,456,2.55,5,1,40,52.3
35249,686,264,1179.51,675,264,4.47,19,0,28,22.5
35250,2077,495,808.17,162,495,1.63,16,0,42,68.2
35251,1285,302,57269.33,114,302,189.63,23,1,19,42.2
35252,633,88,5334.27,385,88,60.62,14,1,10,20.8
35253,1482,424,69004.08,398,424,162.75,18,0,40,48.7
35254,1746,380,409.12,12,380,1.08,29,1,6,57.4
35255,1369,185,412.72,89,185,2.23,14,1,36,45.0
35256,2210,92,2211.6,199,92,24.04,3,1,0,72.6
35257,311,20,21073.59,288,20,1053.68,16,1,2,10.2
35258,1385,421,107.26,233,421,0.25,10,0,13,45.5
35259,1198,325,1293.23,159,325,3.98,8,0,29,39.4
35260,1842,218,2610.59,610,218,11.98,3,1,18,60.5
35261,67,106,2421.49,367,106,22.84,27,0,46,2.2
35262,101,498,2232.51,69,498,4.48,4,1,43,3.3
35263,1413,371,74.53,482,371,0.2,0,1,24,46.4
35264,2548,66,9233.32,698,66,139.9,10,0,8,83.7
35265,338,101,3607.31,634,101,35.72,11,1,23,11.1
35266,1527,219,97113.44,292,219,443.44,26,1,4,50.2
35267,1606,113,803.58,175,113,7.11,27,1,17,52.8
35268,2024,211,7678.41,236,211,36.39,5,0,46,66.5
35269,1058,193,5011.22,615,193,25.96,19,1,9,34.8
35270,2123,9,2392.26,425,9,265.81,17,1,10,69.7
35271,2463,363,2427.03,572,363,6.69,5,0,33,80.9
35272,412,236,30662.49,418,236,129.93,2,0,7,13.5
35273,823,348,4454.2,270,348,12.8,27,1,34,27.0
35274,789,167,184.59,435,167,1.11,27,1,6,25.9
35275,501,40,912.69,112,40,22.82,15,0,44,16.5
35276,1196,44,12232.02,351,44,278.0,5,1,14,39.3
35277,124,427,2062.6,396,427,4.83,29,1,26,4.1
35278,1218,380,12528.75,435,380,32.97,16,1,31,40.0
35279,2313,474,4054.19,620,474,8.55,19,1,19,76.0
35280,844,3,9644.05,606,3,3214.68,29,1,31,27.7
35281,1288,453,87.14,265,453,0.19,23,1,19,42.3
35282,2234,279,981.76,120,279,3.52,2,1,8,73.4
35283,251,428,2799.48,692,428,6.54,21,1,21,8.2
35284,1225,299,43563.59,451,299,145.7,5,1,24,40.2
35285,493,205,32494.13,115,205,158.51,10,0,43,16.2
35286,1708,130,22478.36,208,130,172.91,18,1,43,56.1
35287,251,427,1142.03,250,427,2.67,15,1,38,8.2
35288,356,254,12289.31,405,254,48.38,0,0,5,11.7
35289,1198,107,322.56,570,107,3.01,12,1,22,39.4
35290,1778,328,880.74,634,328,2.69,8,1,21,58.4
35291,1646,73,788.05,528,73,10.8,21,0,3,54.1
35292,615,206,3136.26,37,206,15.22,19,0,2,20.2
35293,1412,149,1072.67,190,149,7.2,27,1,17,46.4
35294,1176,374,1341.01,562,374,3.59,26,0,14,38.6
35295,966,217,311.44,143,217,1.44,20,0,41,31.7
35296,1233,79,221.29,197,79,2.8,20,1,24,40.5
35297,305,257,1992.66,352,257,7.75,10,0,24,10.0
35298,137,221,889.49,650,221,4.02,24,1,5,4.5
35299,1000,139,8540.72,304,139,61.44,16,1,28,32.9
35300,549,215,768.79,468,215,3.58,8,0,47,18.0
35301,2300,85,240.62,483,85,2.83,6,0,10,75.6
35302,481,25,277.03,342,25,11.08,2,0,15,15.8
35303,1071,155,665.38,603,155,4.29,25,0,35,35.2
35304,1345,220,2389.5,251,220,10.86,21,1,20,44.2
35305,1607,362,1776.22,625,362,4.91,14,0,30,52.8
35306,583,489,11322.99,189,489,23.16,5,0,6,19.2
35307,1033,346,8206.13,552,346,23.72,0,1,11,33.9
35308,2268,105,269.8,329,105,2.57,13,1,8,74.5
35309,818,258,1191.74,564,258,4.62,29,0,6,26.9
35310,2096,383,873.9,328,383,2.28,1,1,36,68.9
35311,907,352,1222.58,321,352,3.47,7,0,42,29.8
35312,2524,132,4724.25,649,132,35.79,3,1,20,82.9
35313,2539,472,2546.9,46,472,5.4,14,0,23,83.4
35314,696,251,38404.47,652,251,153.01,26,1,41,22.9
35315,2164,310,1049.77,97,310,3.39,7,1,11,71.1
35316,2080,247,1828.35,705,247,7.4,29,1,20,68.3
35317,907,307,10214.92,365,307,33.27,20,1,6,29.8
35318,783,326,6437.62,332,326,19.75,29,0,3,25.7
35319,1630,77,77.4,550,77,1.01,25,0,25,53.5
35320,199,285,424.49,12,285,1.49,8,1,7,6.5
35321,255,289,4124.18,193,289,14.27,16,0,5,8.4
35322,916,93,802.53,46,93,8.63,11,0,40,30.1
35323,2033,205,7717.47,4,205,37.65,21,1,49,66.8
35324,1661,58,2514.72,236,58,43.36,24,1,21,54.6
35325,1623,486,8171.1,218,486,16.81,20,0,5,53.3
35326,402,319,1495.25,637,319,4.69,18,1,18,13.2
35327,1331,211,2119.06,515,211,10.04,27,1,20,43.7
35328,1742,135,1265.61,444,135,9.37,24,1,42,57.2
35329,965,108,280.34,666,108,2.6,24,1,3,31.7
35330,1309,237,1815.94,351,237,7.66,6,1,11,43.0
35331,1700,130,3513.19,356,130,27.02,2,1,1,55.8
35332,1427,341,34269.47,28,341,100.5,9,0,6,46.9
35333,189,289,14902.26,334,289,51.56,2,0,15,6.2
35334,1034,143,655.96,271,143,4.59,9,0,3,34.0
35335,74,33,10237.64,280,33,310.23,16,1,33,2.4
35336,687,372,106.64,626,372,0.29,16,1,36,22.6
35337,1580,203,1307.54,538,203,6.44,5,0,10,51.9
35338,2350,440,2791.3,566,440,6.34,9,1,8,77.2
35339,1885,316,4967.91,56,316,15.72,20,1,4,61.9
35340,190,382,2567.57,327,382,6.72,28,0,0,6.2
35341,159,194,337.44,241,194,1.74,27,0,42,5.2
35342,138,432,4520.27,41,432,10.46,23,1,23,4.5
35343,804,439,1550.32,56,439,3.53,29,0,10,26.4
35344,2427,152,1356.52,450,152,8.92,28,1,2,79.7
35345,1488,279,829.41,423,279,2.97,12,1,32,48.9
35346,625,239,5342.8,160,239,22.35,9,0,26,20.5
35347,2112,359,1664.65,458,359,4.64,1,1,15,69.4
35348,1223,122,1043.41,558,122,8.55,5,0,48,40.2
35349,1939,169,519.96,578,169,3.08,17,1,8,63.7
35350,1213,367,561.83,609,367,1.53,28,1,35,39.8
35351,2246,182,3831.27,597,182,21.05,6,0,11,73.8
35352,1132,196,780.11,611,196,3.98,4,1,3,37.2
35353,1192,375,23422.79,146,375,62.46,26,1,33,39.2
35354,1696,185,994.45,623,185,5.38,22,1,6,55.7
35355,2290,43,1443.52,301,43,33.57,9,1,11,75.2
35356,399,396,912.33,440,396,2.3,20,0,15,13.1
35357,1440,160,15157.72,563,160,94.74,2,1,10,47.3
35358,1892,194,1171.74,223,194,6.04,7,1,25,62.2
35359,1476,247,11868.52,378,247,48.05,14,1,14,48.5
35360,2128,444,504.11,468,444,1.14,18,1,38,69.9
35361,1979,102,129.96,551,102,1.27,23,0,12,65.0
35362,2173,411,2382.75,588,411,5.8,26,0,13,71.4
35363,180,26,157.17,108,26,6.04,0,1,21,5.9
35364,2367,324,1112.19,345,324,3.43,15,0,35,77.8
35365,187,148,4206.41,364,148,28.42,24,0,41,6.1
35366,1005,275,2624.81,359,275,9.54,18,0,45,33.0
35367,296,414,527.92,207,414,1.28,9,0,33,9.7
35368,2182,69,18903.48,306,69,273.96,22,1,14,71.7
35369,2383,447,1531.32,345,447,3.43,11,1,28,78.3
35370,1607,345,8839.89,433,345,25.62,10,0,33,52.8
35371,2270,366,10867.77,430,366,29.69,12,1,19,74.6
35372,1335,410,7325.16,577,410,17.87,21,1,11,43.9
35373,1706,265,272.73,608,265,1.03,25,0,6,56.0
35374,2072,85,2301.74,388,85,27.08,21,0,47,68.1
35375,515,477,2917.92,133,477,6.12,10,1,1,16.9
35376,51,270,624.69,609,270,2.31,11,0,48,1.7
35377,133,426,11742.97,551,426,27.57,21,1,48,4.4
35378,824,207,1550.25,380,207,7.49,4,0,24,27.1
35379,1928,493,468.92,360,493,0.95,12,0,14,63.3
35380,2317,165,19412.3,492,165,117.65,22,0,44,76.1
35381,1409,353,416.91,12,353,1.18,0,0,49,46.3
35382,2290,477,376.46,223,477,0.79,26,1,42,75.2
35383,2240,23,1686.92,641,23,73.34,15,1,0,73.6
35384,1936,448,552.6,478,448,1.23,4,1,29,63.6
35385,564,279,1477.81,43,279,5.3,25,1,32,18.5
35386,1314,426,579.49,67,426,1.36,28,0,1,43.2
35387,951,353,846.5,372,353,2.4,20,1,29,31.2
35388,2282,486,2975.79,408,486,6.12,14,1,33,75.0
35389,350,406,88.03,516,406,0.22,9,0,49,11.5
35390,1813,28,15874.72,152,28,566.95,15,0,21,59.6
35391,1628,324,6735.18,337,324,20.79,17,1,48,53.5
35392,58,43,34690.89,54,43,806.76,21,1,22,1.9
35393,381,471,306.63,142,471,0.65,17,1,13,12.5
35394,247,165,12044.1,178,165,72.99,19,0,16,8.1
35395,2315,79,2318.15,656,79,29.34,20,1,14,76.1
35396,1838,141,205.42,264,141,1.46,3,0,3,60.4
35397,1896,203,301.13,418,203,1.48,12,1,32,62.3
35398,2158,466,20518.38,326,466,44.03,26,1,43,70.9
35399,91,210,13433.1,568,210,63.97,26,1,8,3.0
35400,687,24,199.81,668,24,8.33,13,1,42,22.6
35401,1504,111,3660.54,325,111,32.98,25,0,45,49.4
35402,1914,439,2935.8,153,439,6.69,19,0,10,62.9
35403,589,42,8709.06,368,42,207.36,19,0,14,19.3
35404,1748,401,10354.71,162,401,25.82,18,1,45,57.4
35405,1737,131,63086.27,80,131,481.57,11,1,6,57.1
35406,1310,494,11747.79,687,494,23.78,18,1,19,43.0
35407,331,51,4708.94,496,51,92.33,3,1,3,10.9
35408,1940,328,646.58,351,328,1.97,27,1,26,63.7
35409,542,248,16697.54,540,248,67.33,20,1,3,17.8
35410,1562,409,1159.81,706,409,2.84,29,1,21,51.3
35411,1895,249,294.74,23,249,1.18,2,1,34,62.3
35412,505,19,21017.66,331,19,1106.19,8,1,17,16.6
35413,392,367,6564.59,351,367,17.89,29,1,16,12.9
35414,346,451,405.93,460,451,0.9,17,0,37,11.4
35415,1269,340,220.56,208,340,0.65,16,1,9,41.7
35416,1398,446,1426.97,43,446,3.2,3,0,0,45.9
35417,2393,62,2398.91,518,62,38.69,29,1,42,78.6
35418,199,315,185.74,496,315,0.59,1,1,16,6.5
35419,62,7,1393.79,664,7,199.11,12,0,7,2.0
35420,204,192,6655.61,690,192,34.66,1,0,21,6.7
35421,2297,189,1011.99,502,189,5.35,12,0,48,75.5
35422,847,417,668.1,54,417,1.6,15,0,11,27.8
35423,1450,83,58.81,251,83,0.71,18,1,43,47.6
35424,1467,355,122403.73,500,355,344.8,7,1,47,48.2
35425,2429,103,4954.02,83,103,48.1,29,0,33,79.8
35426,2444,163,2687.15,347,163,16.49,7,1,19,80.3
35427,1059,233,1379.87,563,233,5.92,24,1,45,34.8
35428,48,164,570.11,384,164,3.48,25,1,28,1.6
35429,1789,276,28396.26,360,276,102.88,20,0,19,58.8
35430,727,5,76.21,235,5,15.24,8,1,5,23.9
35431,2454,45,1273.77,462,45,28.31,20,1,10,80.6
35432,846,94,179.36,274,94,1.91,4,0,36,27.8
35433,2226,17,5558.15,17,17,326.95,13,1,37,73.1
35434,995,385,4675.2,338,385,12.14,2,1,6,32.7
35435,1609,184,1419.22,392,184,7.71,11,0,19,52.9
35436,707,432,71.84,152,432,0.17,7,1,10,23.2
35437,285,387,7419.37,389,387,19.17,28,1,47,9.4
35438,2057,128,4194.49,665,128,32.77,25,0,32,67.6
35439,33,422,2115.18,536,422,5.01,27,0,6,1.1
35440,1102,315,4780.11,476,315,15.17,19,0,43,36.2
35441,138,337,20493.66,160,337,60.81,27,1,8,4.5
35442,715,239,5263.5,499,239,22.02,28,0,24,23.5
35443,2512,268,1605.4,641,268,5.99,12,1,48,82.5
35444,92,147,564.95,386,147,3.84,6,1,45,3.0
35445,903,319,1214.09,701,319,3.81,13,0,3,29.7
35446,419,215,3560.09,328,215,16.56,16,1,18,13.8
35447,153,11,15721.2,476,11,1429.2,10,0,21,5.0
35448,1475,292,66678.44,349,292,228.35,14,0,49,48.5
35449,1881,298,153.53,528,298,0.52,5,1,5,61.8
35450,432,495,3048.15,407,495,6.16,6,0,46,14.2
35451,528,4,12041.58,185,4,3010.4,6,1,29,17.3
35452,1970,92,182.16,692,92,1.98,10,1,0,64.7
35453,2429,432,7106.89,64,432,16.45,26,1,40,79.8
35454,2281,284,482.39,232,284,1.7,24,0,14,74.9
35455,346,243,1859.21,540,243,7.65,16,1,43,11.4
35456,1098,425,1366.44,729,425,3.22,22,1,22,36.1
35457,471,265,2239.28,109,265,8.45,25,0,11,15.5
35458,685,172,1210.28,623,172,7.04,29,0,35,22.5
35459,2172,130,1189.53,422,130,9.15,15,0,40,71.4
35460,2319,251,876.54,531,251,3.49,17,1,13,76.2
35461,1299,95,1068.68,671,95,11.25,8,0,20,42.7
35462,1867,228,1256.84,114,228,5.51,4,1,12,61.3
35463,1939,476,9489.35,68,476,19.94,1,0,34,63.7
35464,2165,138,473.31,197,138,3.43,26,0,10,71.1
35465,1294,329,11168.88,729,329,33.95,11,0,5,42.5
35466,1392,455,3703.98,279,455,8.14,17,1,34,45.7
35467,2519,154,547.6,313,154,3.56,11,1,41,82.8
35468,156,487,1598.98,603,487,3.28,13,0,28,5.1
35469,2045,340,1470.43,440,340,4.32,25,1,27,67.2
35470,2301,428,479.83,590,428,1.12,12,1,19,75.6
35471,557,453,1428.88,348,453,3.15,17,0,8,18.3
35472,289,142,1841.88,509,142,12.97,1,1,29,9.5
35473,275,235,5780.85,24,235,24.6,15,1,4,9.0
35474,2223,25,11047.34,648,25,441.89,10,0,46,73.0
35475,96,400,848.06,360,400,2.12,13,0,43,3.2
35476,2061,246,210.16,688,246,0.85,1,1,18,67.7
35477,516,197,6657.82,508,197,33.8,10,1,23,17.0
35478,1786,416,1325.3,466,416,3.19,21,1,33,58.7
35479,2222,256,14634.04,622,256,57.16,15,1,4,73.0
35480,1295,252,8952.2,634,252,35.52,3,1,29,42.5
35481,114,459,1552.18,536,459,3.38,19,0,20,3.7
35482,135,120,7388.54,177,120,61.57,1,0,45,4.4
35483,120,254,1084.93,586,254,4.27,22,0,31,3.9
35484,1076,138,4739.8,301,138,34.35,23,1,6,35.3
35485,524,81,6775.55,245,81,83.65,2,0,10,17.2
35486,1232,208,9880.06,123,208,47.5,6,0,38,40.5
35487,1757,55,1874.0,613,55,34.07,23,0,8,57.7
35488,1384,46,5351.74,617,46,116.34,25,1,42,45.5
35489,1441,139,725.64,363,139,5.22,21,1,38,47.3
35490,1740,146,38.75,638,146,0.27,19,1,29,57.2
35491,1483,295,3760.54,138,295,12.75,1,1,22,48.7
35492,1211,302,1700.22,49,302,5.63,4,0,21,39.8
35493,1846,76,2976.5,658,76,39.16,1,1,16,60.6
35494,1145,242,3159.9,426,242,13.06,26,1,47,37.6
35495,676,474,1057.5,189,474,2.23,0,1,35,22.2
35496,2266,361,529.22,595,361,1.47,3,1,49,74.4
35497,288,393,669.74,500,393,1.7,21,0,18,9.5
35498,2358,33,1048.67,152,33,31.78,11,1,4,77.5
35499,460,377,7505.43,641,377,19.91,18,0,12,15.1
35500,185,391,1068.96,596,391,2.73,25,1,7,6.1
35501,686,278,3907.87,65,278,14.06,7,0,19,22.5
35502,2130,233,7956.07,638,233,34.15,2,1,1,70.0
35503,1171,158,2501.28,72,158,15.83,1,1,47,38.5
35504,671,465,165.96,114,465,0.36,18,1,39,22.0
35505,1298,238,652.93,446,238,2.74,16,0,29,42.6
35506,1595,293,8060.53,384,293,27.51,26,1,31,52.4
35507,450,467,5613.15,367,467,12.02,11,0,25,14.8
35508,1663,438,3978.58,336,438,9.08,19,0,49,54.6
35509,424,168,1795.39,300,168,10.69,27,0,48,13.9
35510,237,144,1174.56,369,144,8.16,19,1,20,7.8
35511,1691,153,7617.5,321,153,49.79,19,1,18,55.6
35512,2132,310,324.94,655,310,1.05,9,1,9,70.0
35513,1242,121,9261.02,22,121,76.54,0,0,45,40.8
35514,2085,43,52.0,135,43,1.21,29,0,4,68.5
35515,94,224,3291.67,286,224,14.69,6,1,0,3.1
35516,321,172,4998.98,326,172,29.06,18,1,29,10.5
35517,1282,51,488.85,62,51,9.59,5,1,8,42.1
35518,505,470,1521.25,188,470,3.24,27,0,33,16.6
35519,867,433,1254.29,415,433,2.9,4,1,39,28.5
35520,1560,20,265.21,405,20,13.26,10,0,8,51.2
35521,2107,483,1577.41,12,483,3.27,5,1,36,69.2
35522,933,446,94.96,523,446,0.21,24,0,18,30.7
35523,1754,382,3881.15,103,382,10.16,24,0,25,57.6
35524,479,8,1073.92,436,8,134.24,22,1,28,15.7
35525,1179,233,8881.63,489,233,38.12,8,1,21,38.7
35526,970,127,3848.74,407,127,30.31,20,1,32,31.9
35527,1790,285,3497.91,598,285,12.27,25,0,2,58.8
35528,334,102,429.93,462,102,4.22,12,0,26,11.0
35529,1359,134,2134.26,353,134,15.93,4,0,30,44.6
35530,1005,318,2149.4,433,318,6.76,1,0,25,33.0
35531,2063,299,456.37,445,299,1.53,22,1,36,67.8
35532,2466,198,11916.76,247,198,60.19,19,1,37,81.0
35533,521,244,1485.6,538,244,6.09,12,0,29,17.1
35534,1783,326,7750.94,313,326,23.78,3,1,13,58.6
35535,778,417,126.57,307,417,0.3,21,1,37,25.6
35536,769,254,1935.31,377,254,7.62,24,1,9,25.3
35537,1586,143,1012.12,671,143,7.08,26,1,35,52.1
35538,471,498,13612.04,412,498,27.33,17,1,6,15.5
35539,2231,267,3365.0,235,267,12.6,27,1,14,73.3
35540,1445,12,376.67,213,12,31.39,0,0,13,47.5
35541,2413,404,6072.33,651,404,15.03,29,0,42,79.3
35542,1270,264,13837.03,487,264,52.41,7,1,46,41.7
35543,2258,119,1745.75,698,119,14.67,4,1,34,74.2
35544,2163,353,358.9,335,353,1.02,10,0,27,71.1
35545,199,421,66.27,670,421,0.16,13,1,21,6.5
35546,1250,138,1800.05,587,138,13.04,26,1,33,41.1
35547,756,75,3229.41,668,75,43.06,27,1,27,24.8
35548,130,412,4096.94,579,412,9.94,6,1,8,4.3
35549,2084,396,1055.48,666,396,2.67,16,0,28,68.5
35550,1950,459,864.93,440,459,1.88,6,0,28,64.1
35551,1318,444,1424.1,483,444,3.21,25,0,15,43.3
35552,67,402,1375.41,355,402,3.42,29,1,20,2.2
35553,35,281,2272.82,574,281,8.09,29,1,37,1.1
35554,2157,448,9600.69,87,448,21.43,26,0,42,70.9
35555,713,255,752.67,42,255,2.95,1,1,3,23.4
35556,237,482,18259.73,576,482,37.88,3,1,20,7.8
35557,77,357,1268.19,87,357,3.55,29,0,42,2.5
35558,1553,392,960.96,293,392,2.45,15,1,27,51.0
35559,1993,421,2560.67,8,421,6.08,25,0,34,65.5
35560,1326,406,351.01,63,406,0.86,4,0,41,43.6
35561,1019,110,708.32,519,110,6.44,5,1,34,33.5
35562,2507,290,800.91,725,290,2.76,18,1,0,82.4
35563,2294,187,2402.11,151,187,12.85,28,1,35,75.4
35564,2033,413,678.49,253,413,1.64,3,0,34,66.8
35565,448,108,61590.75,465,108,570.28,4,0,41,14.7
35566,1891,213,6138.18,62,213,28.82,15,1,14,62.1
35567,2354,257,4403.71,15,257,17.14,6,1,32,77.3
35568,2295,87,10096.46,82,87,116.05,9,1,13,75.4
35569,2238,446,374.23,168,446,0.84,25,0,38,73.5
35570,892,390,179.19,531,390,0.46,23,1,38,29.3
35571,1193,410,435.37,421,410,1.06,16,1,23,39.2
35572,1508,350,1777.29,538,350,5.08,26,0,1,49.5
35573,1138,344,569.5,295,344,1.66,4,0,1,37.4
35574,1946,62,2779.15,689,62,44.82,7,0,16,63.9
35575,2372,416,12131.49,402,416,29.16,16,1,13,77.9
35576,1963,15,2120.05,678,15,141.34,1,0,23,64.5
35577,211,145,362.11,597,145,2.5,6,1,46,6.9
35578,980,11,221.08,203,11,20.1,28,0,16,32.2
